125,2,0,WHITE,MALE,0.401649146101856,4
126,3,0,WHITE,MALE,0.2576489260149359,4
127,3,3,WHITE,FEMALE,0.5291028641364325,4
128,1,0,WHITE,FEMALE,0.3878753585443119,4
130,0,0,MINORITY,MALE,0.3150033771403038,4
131,0,0,WHITE,FEMALE,0.43712544092524486,4
132,3,18,WHITE,FEMALE,0.7525873648550365,4
133,1,1,MINORITY,MALE,0.4672151954019426,4
134,1,0,WHITE,FEMALE,0.1905704628321987,4
135,3,16,MINORITY,MALE,0.7580803370990563,4
136,0,2,WHITE,MALE,0.3892965332975595,4
137,0,16,MINORITY,FEMALE,0.7757974087114543,4
138,1,2,WHITE,FEMALE,0.4368588431546391,4
139,2,5,WHITE,FEMALE,0.4912916576895786,4
140,1,7,WHITE,FEMALE,0.5407491784622314,4
142,2,14,MINORITY,FEMALE,0.6726510178778156,4
143,0,1,WHITE,FEMALE,0.43465720773875327,4
144,0,0,WHITE,FEMALE,0.34895560325449204,4
145,1,1,WHITE,MALE,0.30357993458309335,4
147,2,10,WHITE,FEMALE,0.6697283583309545,4
148,0,0,WHITE,MALE,0.34683962050320594,4
149,0,10,MINORITY,MALE,0.6101183279743462,4
151,3,1,WHITE,MALE,0.3252756217076654,3
152,0,0,WHITE,MALE,0.2118186466035521,3
153,1,5,WHITE,FEMALE,0.5803436574944425,3
154,2,0,WHITE,FEMALE,0.314566456765794,3
155,2,4,MINORITY,MALE,0.4630189578774232,3
156,1,2,WHITE,MALE,0.40158581540949767,3
157,0,4,WHITE,FEMALE,0.48188085845269457,3
158,1,0,WHITE,MALE,0.3193501547517017,3
159,5,7,WHITE,FEMALE,0.5659431035140201,3
160,2,6,MINORITY,MALE,0.5736915771829996,3
161,1,10,WHITE,FEMALE,0.6254070700882637,3
162,1,7,WHITE,FEMALE,0.5499709509600131,3
163,0,2,MINORITY,MALE,0.38873817170419556,3
164,0,3,MINORITY,FEMALE,0.4505090831745378,3
165,1,2,WHITE,MALE,0.46496186748145746,3
166,0,3,WHITE,MALE,0.4774365266234097,3
167,1,1,WHITE,MALE,0.31728795400709214,3
169,2,7,WHITE,MALE,0.5390042832265047,3
170,1,6,WHITE,FEMALE,0.5451910679476182,3
172,2,9,WHITE,FEMALE,0.5814917128951888,3
173,4,5,WHITE,MALE,0.4823087979148156,3
174,3,7,WHITE,FEMALE,0.5862635986495799,3
175,2,0,WHITE,FEMALE,0.28194268993993166,2
176,3,10,WHITE,FEMALE,0.6565799999708756,2
177,1,4,WHITE,MALE,0.5826449176025073,2
178,1,1,WHITE,MALE,0.32777114427670573,2
179,1,3,WHITE,FEMALE,0.5653824953894091,2
180,2,1,WHITE,FEMALE,0.5107881082802054,2
181,1,3,WHITE,FEMALE,0.5224012488506758,2
183,0,6,WHITE,MALE,0.5955471479050054,2
184,2,2,WHITE,MALE,0.5166198606922748,2
185,1,0,WHITE,MALE,0.3891149535786896,2
186,0,7,WHITE,FEMALE,0.5917381877657002,2
187,3,13,WHITE,MALE,0.6750716755111473,2
188,2,2,WHITE,MALE,0.386822424854282,2
189,2,20,MINORITY,FEMALE,0.8575128437377697,2
190,1,6,WHITE,MALE,0.6122170671781214,2
191,1,3,WHITE,MALE,0.5634268533477712,2
192,2,0,WHITE,FEMALE,0.348386589293448,2
193,0,2,WHITE,FEMALE,0.44386817304101533,2
194,0,6,MINORITY,FEMALE,0.5511811787756954,2
195,0,4,WHITE,MALE,0.5138220180622256,2
196,0,2,WHITE,FEMALE,0.4729102397064977,2
197,2,2,WHITE,FEMALE,0.39366336045384565,2
198,4,8,WHITE,FEMALE,0.5435895432104948,2
199,1,0,WHITE,MALE,0.2976845086397743,2
200,2,8,WHITE,MALE,0.6603755378064367,1
201,2,9,WHITE,FEMALE,0.6218553392223208,1
202,2,1,WHITE,FEMALE,0.3810433856482852,1
203,1,1,WHITE,MALE,0.49095160906183755,1
204,2,1,MINORITY,FEMALE,0.38639724926257696,1
205,1,7,WHITE,FEMALE,0.6398186307085191,1
206,3,3,MINORITY,FEMALE,0.6450176673623509,1
207,1,1,WHITE,MALE,0.37080881630720763,1
208,1,3,MINORITY,FEMALE,0.5958197536781913,1
209,1,1,WHITE,FEMALE,0.5088343626061943,1
210,0,2,WHITE,MALE,0.55235804544638,1
211,3,11,WHITE,MALE,0.7506679207560112,1
212,3,5,MINORITY,FEMALE,0.5680452507319727,1
213,0,2,WHITE,FEMALE,0.5714772926561559,1
214,0,3,WHITE,FEMALE,0.46074218478281437,1
215,1,5,WHITE,FEMALE,0.5634402557024383,1
216,3,2,MINORITY,FEMALE,0.4435985421307088,1
217,2,3,WHITE,MALE,0.5017447595845539,1
218,0,5,MINORITY,FEMALE,0.4988504211449611,1
219,1,3,WHITE,FEMALE,0.4687899618912431,1
220,1,1,WHITE,MALE,0.3843417218783149,1
221,2,1,WHITE,MALE,0.2772311216399571,1
222,1,0,MINORITY,FEMALE,0.2947337054596487,1
223,2,16,MINORITY,FEMALE,0.7819526707546761,1
224,2,0,WHITE,MALE,0.2998466991213492,1
