100,2,0,WHITE,FEMALE,0.3429884077190535,4
101,3,5,WHITE,MALE,0.5689377277630726,4
102,2,2,WHITE,MALE,0.338949458995846,4
103,2,16,WHITE,MALE,0.7465889356526388,4
104,0,5,WHITE,MALE,0.5026273427425625,4
105,3,1,MINORITY,FEMALE,0.31103189630684125,4
106,3,1,MINORITY,FEMALE,0.23611372593355995,4
107,3,1,WHITE,FEMALE,0.4778969469061039,4
108,0,1,WHITE,FEMALE,0.35229034688804783,4
111,2,12,MINORITY,MALE,0.6815439489239677,4
112,0,7,WHITE,FEMALE,0.45815275613569073,4
113,0,1,WHITE,MALE,0.3004546457057633,4
114,2,16,WHITE,MALE,0.664125044566478,4
115,1,1,MINORITY,MALE,0.17517550867215353,4
116,2,2,WHITE,MALE,0.26248231174394676,4
118,2,0,MINORITY,MALE,0.4123437063850223,4
120,1,11,WHITE,MALE,0.6794259120419683,4
121,3,3,WHITE,MALE,0.4537014865140163,4
122,3,3,MINORITY,FEMALE,0.3633728793611012,4
123,2,1,WHITE,FEMALE,0.2549553638944271,4
124,1,0,WHITE,FEMALE,0.30922204444302914,4
125,1,2,WHITE,MALE,0.401649146101856,3
126,3,0,WHITE,MALE,0.2576489260149359,3
127,1,5,WHITE,FEMALE,0.5291028641364325,3
128,1,2,WHITE,FEMALE,0.3878753585443119,3
130,0,0,MINORITY,MALE,0.3150033771403038,3
131,1,0,WHITE,FEMALE,0.43712544092524486,3
132,2,11,WHITE,FEMALE,0.7525873648550365,3
133,1,5,MINORITY,MALE,0.4672151954019426,3
134,1,1,WHITE,FEMALE,0.1905704628321987,3
135,2,12,MINORITY,MALE,0.7580803370990563,3
136,0,2,WHITE,MALE,0.3892965332975595,3
137,0,13,MINORITY,FEMALE,0.7757974087114543,3
138,2,2,WHITE,FEMALE,0.4368588431546391,3
139,2,5,WHITE,FEMALE,0.4912916576895786,3
140,0,7,WHITE,FEMALE,0.5407491784622314,3
141,1,5,WHITE,FEMALE,0.5167879986694875,3
142,1,5,MINORITY,FEMALE,0.6726510178778156,3
143,1,3,WHITE,FEMALE,0.43465720773875327,3
144,1,0,WHITE,FEMALE,0.34895560325449204,3
145,2,1,WHITE,MALE,0.30357993458309335,3
147,2,13,WHITE,FEMALE,0.6697283583309545,3
148,0,0,WHITE,MALE,0.34683962050320594,3
149,0,9,MINORITY,MALE,0.6101183279743462,3
150,2,14,WHITE,FEMALE,0.7618767616182365,2
151,3,0,WHITE,MALE,0.3252756217076654,2
152,1,0,WHITE,MALE,0.2118186466035521,2
153,2,7,WHITE,FEMALE,0.5803436574944425,2
154,1,0,WHITE,FEMALE,0.314566456765794,2
155,2,2,MINORITY,MALE,0.4630189578774232,2
156,2,2,WHITE,MALE,0.40158581540949767,2
157,0,4,WHITE,FEMALE,0.48188085845269457,2
158,1,0,WHITE,MALE,0.3193501547517017,2
159,4,2,WHITE,FEMALE,0.5659431035140201,2
160,2,4,MINORITY,MALE,0.5736915771829996,2
161,1,12,WHITE,FEMALE,0.6254070700882637,2
162,1,4,WHITE,FEMALE,0.5499709509600131,2
163,0,0,MINORITY,MALE,0.38873817170419556,2
164,0,3,MINORITY,FEMALE,0.4505090831745378,2
165,1,4,WHITE,MALE,0.46496186748145746,2
166,1,2,WHITE,MALE,0.4774365266234097,2
167,1,0,WHITE,MALE,0.31728795400709214,2
168,3,10,MINORITY,MALE,0.597476744431135,2
169,1,4,WHITE,MALE,0.5390042832265047,2
170,0,4,WHITE,FEMALE,0.5451910679476182,2
172,2,8,WHITE,FEMALE,0.5814917128951888,2
173,3,3,WHITE,MALE,0.4823087979148156,2
174,3,4,WHITE,FEMALE,0.5862635986495799,2
175,2,0,WHITE,FEMALE,0.28194268993993166,1
176,3,10,WHITE,FEMALE,0.6565799999708756,1
177,1,3,WHITE,MALE,0.5826449176025073,1
178,1,0,WHITE,MALE,0.32777114427670573,1
179,2,1,WHITE,FEMALE,0.5653824953894091,1
180,2,2,WHITE,FEMALE,0.5107881082802054,1
181,2,2,WHITE,FEMALE,0.5224012488506758,1
182,1,4,MINORITY,FEMALE,0.4511822170105809,1
183,0,4,WHITE,MALE,0.5955471479050054,1
184,2,4,WHITE,MALE,0.5166198606922748,1
185,1,0,WHITE,MALE,0.3891149535786896,1
186,1,2,WHITE,FEMALE,0.5917381877657002,1
187,2,8,WHITE,MALE,0.6750716755111473,1
188,1,0,WHITE,MALE,0.386822424854282,1
189,2,14,MINORITY,FEMALE,0.8575128437377697,1
190,1,5,WHITE,MALE,0.6122170671781214,1
191,1,2,WHITE,MALE,0.5634268533477712,1
192,1,0,WHITE,FEMALE,0.348386589293448,1
193,1,0,WHITE,FEMALE,0.44386817304101533,1
194,1,6,MINORITY,FEMALE,0.5511811787756954,1
195,0,2,WHITE,MALE,0.5138220180622256,1
196,1,0,WHITE,FEMALE,0.4729102397064977,1
197,2,2,WHITE,FEMALE,0.39366336045384565,1
198,3,3,WHITE,FEMALE,0.5435895432104948,1
199,0,0,WHITE,MALE,0.2976845086397743,1
