175,1,0,WHITE,FEMALE,0.28194268993993166,4
176,3,19,WHITE,FEMALE,0.6565799999708756,4
177,1,9,WHITE,MALE,0.5826449176025073,4
178,2,0,WHITE,MALE,0.32777114427670573,4
179,1,9,WHITE,FEMALE,0.5653824953894091,4
180,2,3,WHITE,FEMALE,0.5107881082802054,4
181,0,8,WHITE,FEMALE,0.5224012488506758,4
183,1,6,WHITE,MALE,0.5955471479050054,4
184,1,6,WHITE,MALE,0.5166198606922748,4
185,1,1,WHITE,MALE,0.3891149535786896,4
186,1,15,WHITE,FEMALE,0.5917381877657002,4
187,4,20,WHITE,MALE,0.6750716755111473,4
188,3,3,WHITE,MALE,0.386822424854282,4
189,4,34,MINORITY,FEMALE,0.8575128437377697,4
190,0,14,WHITE,MALE,0.6122170671781214,4
191,2,9,WHITE,MALE,0.5634268533477712,4
192,3,1,WHITE,FEMALE,0.348386589293448,4
193,0,3,WHITE,FEMALE,0.44386817304101533,4
194,0,7,MINORITY,FEMALE,0.5511811787756954,4
195,0,7,WHITE,MALE,0.5138220180622256,4
197,2,1,WHITE,FEMALE,0.39366336045384565,4
198,2,4,WHITE,FEMALE,0.5435895432104948,4
199,1,1,WHITE,MALE,0.2976845086397743,4
200,2,12,WHITE,MALE,0.6603755378064367,3
201,4,8,WHITE,FEMALE,0.6218553392223208,3
202,1,1,WHITE,FEMALE,0.3810433856482852,3
203,1,9,WHITE,MALE,0.49095160906183755,3
204,2,0,MINORITY,FEMALE,0.38639724926257696,3
205,1,13,WHITE,FEMALE,0.6398186307085191,3
206,3,13,MINORITY,FEMALE,0.6450176673623509,3
207,1,1,WHITE,MALE,0.37080881630720763,3
208,0,10,MINORITY,FEMALE,0.5958197536781913,3
210,0,8,WHITE,MALE,0.55235804544638,3
211,2,24,WHITE,MALE,0.7506679207560112,3
212,5,14,MINORITY,FEMALE,0.5680452507319727,3
213,0,6,WHITE,FEMALE,0.5714772926561559,3
214,0,0,WHITE,FEMALE,0.46074218478281437,3
215,0,8,WHITE,FEMALE,0.5634402557024383,3
216,2,2,MINORITY,FEMALE,0.4435985421307088,3
217,3,7,WHITE,MALE,0.5017447595845539,3
218,3,7,MINORITY,FEMALE,0.4988504211449611,3
219,2,5,WHITE,FEMALE,0.4687899618912431,3
220,0,1,WHITE,MALE,0.3843417218783149,3
221,1,0,WHITE,MALE,0.2772311216399571,3
223,3,31,MINORITY,FEMALE,0.7819526707546761,3
224,1,0,WHITE,MALE,0.2998466991213492,3
225,1,3,WHITE,FEMALE,0.49688343234114685,2
227,2,0,WHITE,MALE,0.2519514894759519,2
228,1,2,WHITE,FEMALE,0.3433952390475243,2
229,2,4,WHITE,FEMALE,0.45037604748517357,2
230,1,0,WHITE,FEMALE,0.3661339202748713,2
231,2,5,WHITE,MALE,0.46175140346524896,2
232,0,8,WHITE,MALE,0.5805845172063119,2
233,2,4,WHITE,MALE,0.5368528048292462,2
234,2,8,WHITE,FEMALE,0.5165192964039288,2
235,3,4,WHITE,MALE,0.423215344826375,2
236,1,0,WHITE,MALE,0.24755188207671913,2
237,0,2,WHITE,MALE,0.44058342318599575,2
238,1,2,MINORITY,MALE,0.4403995964448136,2
239,1,6,WHITE,MALE,0.5433664055634243,2
240,0,0,WHITE,MALE,0.3760091004410798,2
241,1,4,WHITE,FEMALE,0.40488608942241455,2
242,1,16,WHITE,MALE,0.7523134496408617,2
243,1,1,MINORITY,MALE,0.34511522847262555,2
244,2,18,MINORITY,FEMALE,0.6495757804976587,2
245,3,13,WHITE,MALE,0.5943793532184682,2
246,4,11,WHITE,FEMALE,0.5838208769908905,2
247,1,1,MINORITY,MALE,0.30101205270984926,2
248,2,11,WHITE,MALE,0.5893171286861013,2
249,0,11,WHITE,MALE,0.6263336625636027,2
250,4,6,WHITE,FEMALE,0.6749556942209399,1
251,0,0,MINORITY,MALE,0.2965718717575511,1
252,1,2,WHITE,FEMALE,0.5634072811235484,1
253,0,2,WHITE,FEMALE,0.5131071028821798,1
254,1,7,WHITE,FEMALE,0.6828271585288437,1
255,1,6,WHITE,FEMALE,0.6125236201199148,1
256,1,0,MINORITY,MALE,0.294459336218494,1
257,3,4,WHITE,MALE,0.5204422961786354,1
258,2,3,WHITE,FEMALE,0.4282239550212246,1
259,3,1,WHITE,MALE,0.45896707967149275,1
260,2,7,WHITE,MALE,0.6570713457161008,1
261,2,5,WHITE,MALE,0.45872536598940916,1
262,1,0,WHITE,FEMALE,0.5467935542579907,1
263,0,4,MINORITY,MALE,0.5297399639404303,1
264,2,10,WHITE,MALE,0.6402824936107608,1
265,3,0,WHITE,FEMALE,0.3512413179337137,1
266,1,0,WHITE,MALE,0.44760276839286356,1
267,2,1,WHITE,FEMALE,0.36167827853951906,1
268,1,1,MINORITY,FEMALE,0.401217164263713,1
269,1,4,WHITE,MALE,0.6365000931145731,1
270,0,2,WHITE,FEMALE,0.3755864252907207,1
271,0,1,WHITE,FEMALE,0.4443247927918227,1
272,4,10,WHITE,FEMALE,0.7192698067583803,1
273,2,8,WHITE,FEMALE,0.6279512654563686,1
274,3,6,WHITE,FEMALE,0.5946321275369028,1
