20,52
20,15
20,117
20,11
20,17
20,115
20,47
20,27
20,81
20,74
20,18
20,119
20,101
20,70
21,105
21,124
21,95
21,33
21,0
21,80
21,22
21,52
21,70
21,76
21,48
21,68
21,6
22,38
22,21
22,5
22,31
22,108
22,50
23,105
23,6
23,43
23,25
23,114
23,19
23,65
23,38
23,81
23,53
23,72
23,107
24,43
24,61
24,31
24,44
24,108
24,18
24,13
24,114
24,67
25,104
25,36
25,70
25,48
25,23
25,9
26,88
26,30
26,119
26,90
26,12
26,17
26,69
26,53
26,91
27,57
27,33
27,120
27,75
27,58
27,1
27,107
27,72
27,79
27,20
27,43
27,50
27,70
27,74
27,80
28,45
28,74
28,38
28,2
28,106
28,42
28,56
28,111
29,36
29,95
29,79
29,109
29,112
29,82
29,39
29,70
29,117
29,56
29,15
29,107
29,75
29,66
29,52
29,10
30,110
30,70
30,8
30,4
30,100
30,14
30,91
30,35
30,103
30,47
30,17
30,93
30,7
30,124
30,80
30,52
30,9
30,62
30,119
30,39
30,121
30,32
30,26
31,92
31,41
31,22
31,57
31,76
31,47
31,9
31,24
31,115
31,66
32,114
32,94
32,15
32,37
32,69
32,79
32,92
32,86
32,110
32,30
33,95
33,102
33,63
33,27
33,70
33,57
33,21
33,72
33,64
33,82
33,54
33,120
33,15
34,93
34,57
34,101
34,90
34,59
34,91
34,75
35,48
35,113
35,103
35,76
35,59
35,30
35,107
36,38
36,5
36,29
36,25
36,63
36,10
37,32
37,38
37,62
37,94
37,93
37,42
37,114
37,79
37,74
38,8
38,36
38,61
38,28
38,37
38,52
38,87
38,22
38,23
38,6
38,41
38,66
39,112
39,57
39,100
39,11
39,73
39,46
39,60
39,18
39,13
39,17
39,7
39,30
39,80
39,117
39,114
39,29
40,20
40,95
40,122
40,75
41,58
41,76
41,55
41,31
41,50
41,103
41,38
41,49
41,91
41,99
41,47
42,37
42,87
42,50
42,65
42,86
42,28
42,6
42,12
43,120
43,103
43,12
43,61
43,24
43,53
43,93
43,27
43,23
43,102
43,117
43,73
43,76
43,106
43,77
43,107
43,91
43,80
43,67
44,91
44,0
44,82
44,24
44,105
44,49
44,71
44,68
44,80
45,49
45,28
45,113
45,102
45,53
45,106
45,13
46,7
46,17
46,93
46,20
46,109
46,103
46,39
46,57
46,80
46,74
47,66
47,16
47,20
47,85
47,41
47,84
47,31
47,30
47,72
47,92
47,12
47,11
47,13
47,98
47,57
47,83
48,25
48,17
48,76
48,55
48,58
48,103
48,35
48,80
48,21
48,73
48,51
48,124
48,49
49,55
49,77
49,88
49,51
49,44
49,41
49,60
49,45
49,66
49,48
49,89
50,113
50,7
50,42
50,27
50,111
50,16
50,91
50,79
50,96
50,80
50,87
50,122
50,41
50,121
50,22
51,77
51,3
51,49
51,20
51,48
52,8
52,67
52,7
52,4
52,71
52,29
52,70
52,21
52,54
52,101
52,88
52,30
52,13
52,38
52,20
52,76
52,53
53,12
53,86
53,80
53,79
53,43
53,2
53,45
53,82
53,84
53,26
53,52
53,23
53,8
53,85
54,57
54,105
54,81
54,15
54,59
54,107
54,99
54,18
54,1
54,87
54,52
54,66
54,9
54,83
54,14
54,33
54,12
55,106
55,103
55,49
55,41
55,58
55,124
55,48
56,59
56,108
56,70
56,57
56,80
56,106
56,90
56,112
56,29
56,116
56,28
56,103
57,34
57,81
57,74
57,83
57,107
57,27
57,54
57,56
57,39
57,46
57,15
57,31
57,17
57,33
57,103
57,47
57,86
58,75
58,6
58,55
58,98
58,41
58,93
58,48
58,27
58,12
58,79
58,122
59,75
59,79
59,54
59,61
59,87
59,7
59,91
59,34
59,5
59,116
59,56
59,35
60,11
60,63
60,113
60,15
60,5
60,49
60,2
60,39
60,66
60,88
61,43
61,24
61,59
61,5
61,87
61,75
61,38
61,103
61,3
61,83
61,14
62,112
62,111
62,37
62,75
62,19
62,73
62,91
62,14
62,104
62,30
63,86
63,78
63,14
63,60
63,91
63,92
63,33
63,36
63,114
63,76
63,66
64,112
64,84
64,33
64,87
65,16
65,42
65,85
65,7
65,75
65,121
65,117
65,83
65,23
65,94
65,15
65,5
65,86
65,71
66,47
66,16
66,74
66,3
66,92
66,72
66,86
66,54
66,60
66,11
66,63
66,49
66,31
66,76
66,29
66,38
66,78
67,12
67,43
67,97
67,52
67,4
67,123
67,10
67,18
67,83
67,77
67,95
67,24
68,113
68,17
68,82
68,69
68,44
68,21
69,76
69,118
69,98
69,68
69,32
69,116
69,26
69,74
70,33
70,75
70,25
70,76
70,91
70,27
70,30
70,52
70,17
70,80
70,72
70,117
70,95
70,21
70,29
70,103
70,56
70,20
71,94
71,8
71,86
71,44
71,52
71,7
71,111
71,91
71,9
71,65
72,23
72,47
72,85
72,95
72,16
72,70
72,33
72,27
72,66
72,15
72,6
72,104
73,74
73,3
73,43
73,15
73,20
73,110
73,62
73,48
73,39
73,0
73,97
74,10
74,16
74,66
74,81
74,73
74,28
74,57
74,20
74,46
74,75
74,18
74,27
74,69
74,37
75,70
75,27
75,62
75,6
75,78
75,61
75,82
75,59
75,10
75,96
75,34
75,29
75,19
75,65
75,74
75,79
75,109
75,102
75,58
75,40
76,69
76,43
76,91
76,70
76,66
76,31
76,52
76,104
76,78
76,35
76,48
76,18
76,63
76,112
76,92
76,79
76,21
76,3
76,103
76,19
76,41
76,13
76,95
76,120
76,123
77,49
77,51
77,43
77,67
77,78
77,101
77,97
77,12
77,0
77,91
77,79
78,86
78,76
78,3
78,17
78,63
78,84
78,120
78,75
78,66
78,117
78,77
78,92
78,113
79,76
79,99
79,105
79,19
79,53
79,87
79,32
79,75
79,29
79,77
79,50
79,59
79,27
79,95
79,91
79,37
79,94
79,108
79,120
79,58
79,109
80,39
80,19
80,92
80,21
80,56
80,10
80,84
80,48
80,110
80,112
80,109
80,8
80,70
80,30
80,50
80,53
80,93
80,0
80,46
80,43
80,27
80,44
81,74
81,3
81,54
81,96
81,23
81,57
81,107
81,116
81,14
81,20
82,117
82,104
82,93
82,18
82,68
82,53
82,13
82,121
82,99
82,75
82,44
82,109
82,29
82,33
83,12
83,54
83,15
83,7
83,57
83,65
83,67
83,18
83,61
83,107
83,0
83,14
83,47
84,53
84,78
84,2
84,19
84,109
84,64
84,80
84,85
84,112
84,91
84,47
84,12
84,122
84,87
84,93
85,95
85,11
85,5
85,72
85,94
85,65
85,47
85,17
85,84
85,53
86,92
86,71
86,78
86,63
86,111
86,66
86,7
86,3
86,32
86,65
86,53
86,42
86,57
87,92
87,12
87,99
87,61
87,84
87,59
87,38
87,54
87,50
87,64
87,42
87,79
88,52
88,90
88,26
88,91
88,89
88,115
88,49
88,60
89,14
89,106
89,88
89,98
89,49
90,16
90,88
90,34
90,26
90,56
90,91
90,103
90,95
91,76
91,34
91,8
91,90
91,70
91,62
91,109
91,59
91,7
91,111
91,124
91,77
91,44
91,50
91,107
91,79
91,120
91,88
91,92
91,26
91,41
91,84
91,71
91,30
91,43
91,63
91,17
91,119
92,47
92,80
92,66
92,91
92,93
92,87
92,86
92,76
92,121
92,7
92,31
92,78
92,63
92,3
92,32
93,34
93,7
93,103
93,43
93,82
93,46
93,30
93,20
93,124
93,84
93,109
93,13
93,58
93,80
93,37
93,4
93,92
94,109
94,32
94,71
94,85
94,4
94,65
94,37
94,15
94,79
94,5
94,123
95,85
95,29
95,72
95,21
95,33
95,90
95,79
95,70
95,40
95,14
95,76
95,67
95,0
95,120
95,7
96,81
96,50
96,102
96,16
96,75
97,99
97,67
97,123
97,110
97,77
97,18
97,73
97,12
98,3
98,69
98,89
98,47
98,58
98,12
99,79
99,97
99,41
99,87
99,82
99,124
99,2
99,54
99,111
99,11
100,120
100,15
100,39
100,30
101,52
101,34
101,1
101,111
101,20
101,77
101,3
102,96
102,75
102,33
102,45
102,105
102,43
103,43
103,35
103,7
103,48
103,56
103,20
103,30
103,117
103,6
103,93
103,109
103,61
103,55
103,76
103,15
103,46
103,70
103,90
103,57
103,41
104,119
104,82
104,62
104,76
104,25
104,115
104,109
104,72
105,79
105,3
105,44
105,54
105,21
105,23
105,102
106,56
106,89
106,45
106,1
106,55
106,43
106,28
106,13
107,91
107,54
107,83
107,81
107,27
107,57
107,18
107,119
107,29
107,11
107,0
107,23
107,43
107,35
108,56
108,24
108,22
108,79
109,118
109,111
109,116
109,19
109,104
109,91
109,29
109,94
109,46
109,17
109,84
109,75
109,80
109,93
109,103
109,82
109,0
109,79
109,15
110,32
110,73
110,30
110,13
110,80
110,97
111,86
111,109
111,122
111,99
111,101
111,71
111,50
111,12
111,62
111,91
111,28
112,29
112,84
112,62
112,56
112,80
112,5
112,64
112,39
112,76
113,35
113,11
113,45
113,50
113,60
113,68
113,78
114,32
114,7
114,37
114,123
114,12
114,10
114,39
114,4
114,3
114,63
114,23
114,117
114,24
115,31
115,104
115,20
115,88
116,124
116,59
116,109
116,13
116,121
116,69
116,15
116,56
116,81
116,122
117,124
117,82
117,78
117,39
117,70
117,29
117,43
117,20
117,114
117,65
117,103
117,7
118,121
118,109
118,8
118,69
119,7
119,107
119,16
119,26
119,14
119,120
119,104
119,30
119,20
119,91
120,5
120,27
120,78
120,91
120,19
120,79
120,95
120,43
120,4
120,119
120,33
120,100
120,76
121,116
121,92
121,30
121,118
121,4
121,82
121,65
121,50
122,111
122,17
122,40
122,50
122,84
122,116
122,58
123,97
123,67
123,12
123,10
123,94
123,114
123,4
123,76
123,17
124,21
124,99
124,48
124,91
124,30
124,116
124,55
124,117
124,93
