1,2,0,WHITE,MALE,0.3382582945816325,4
4,9,7,MINORITY,MALE,0.6361279404157992,4
10,7,2,WHITE,FEMALE,0.4941075743120168,4
12,15,1,WHITE,FEMALE,0.4746264130394738,3
14,9,5,WHITE,FEMALE,0.6537039982393563,4
15,11,11,WHITE,MALE,0.7614558030626578,4
16,4,1,WHITE,MALE,0.4040785585171732,4
21,5,2,WHITE,MALE,0.44974685366880174,4
22,3,0,WHITE,MALE,0.24316173260754886,3
23,5,8,WHITE,FEMALE,0.7622410209997024,4
25,2,2,MINORITY,FEMALE,0.39221755680228043,3
26,4,0,WHITE,MALE,0.31201512347310156,3
28,3,0,MINORITY,MALE,0.25181130806057794,3
29,10,7,WHITE,FEMALE,0.7489190447955296,4
32,3,2,MINORITY,MALE,0.5026907802785808,4
39,5,3,WHITE,MALE,0.5991826659039385,4
42,3,3,WHITE,MALE,0.548914715867814,4
43,11,7,MINORITY,FEMALE,0.6829109291379363,4
45,6,0,WHITE,MALE,0.3977935813139116,4
46,4,1,WHITE,FEMALE,0.5111879584658001,3
48,7,10,WHITE,MALE,0.7486961742824184,3
49,5,2,MINORITY,FEMALE,0.515083463087841,3
50,2,0,WHITE,MALE,0.3874366067486023,3
53,7,4,WHITE,FEMALE,0.7437886101252262,4
55,4,2,WHITE,MALE,0.36484337807327033,3
56,8,2,WHITE,FEMALE,0.5224744072154844,3
57,7,2,WHITE,MALE,0.6141173945513275,3
61,6,1,MINORITY,MALE,0.42059443692482235,3
62,4,4,WHITE,MALE,0.5770498305874074,4
63,5,0,WHITE,FEMALE,0.30256382708320395,3
64,2,0,MINORITY,FEMALE,0.34813115391677596,3
67,7,1,WHITE,MALE,0.19821795743214593,3
70,12,8,WHITE,FEMALE,0.8233044248253371,3
72,4,1,MINORITY,FEMALE,0.3866805876342538,3
74,6,1,WHITE,MALE,0.4460137147139622,4
75,14,14,WHITE,FEMALE,0.9135558933795802,3
76,10,8,WHITE,MALE,0.7380626247933451,4
78,7,0,WHITE,FEMALE,0.304613956187105,4
81,4,1,MINORITY,MALE,0.5002206495894419,4
82,8,6,WHITE,FEMALE,0.4914223320433983,3
83,8,3,WHITE,MALE,0.5162505328735226,3
84,8,7,WHITE,FEMALE,0.5815491570310418,3
87,7,4,WHITE,FEMALE,0.5804721500195877,3
88,6,2,WHITE,FEMALE,0.593518041865961,4
89,5,1,WHITE,MALE,0.40664376771944044,4
90,4,1,WHITE,MALE,0.30841630794912767,3
93,6,5,WHITE,MALE,0.5378497134592919,4
94,5,0,WHITE,MALE,0.24614443317659845,4
95,4,2,WHITE,MALE,0.4010085967956463,4
98,2,0,WHITE,MALE,0.3513896207487508,4
99,5,5,MINORITY,FEMALE,0.5492899594689523,4
100,4,2,WHITE,FEMALE,0.3429884077190535,2
101,3,4,WHITE,MALE,0.5689377277630726,2
102,4,1,WHITE,MALE,0.338949458995846,2
103,6,8,WHITE,MALE,0.7465889356526388,2
104,7,1,WHITE,MALE,0.5026273427425625,2
105,2,0,MINORITY,FEMALE,0.31103189630684125,2
106,7,0,MINORITY,FEMALE,0.23611372593355995,2
107,8,4,WHITE,FEMALE,0.4778969469061039,2
108,3,0,WHITE,FEMALE,0.35229034688804783,2
109,12,6,WHITE,MALE,0.5752699677673024,2
110,1,0,WHITE,FEMALE,0.33885030443913666,2
111,7,2,MINORITY,MALE,0.6815439489239677,2
112,1,3,WHITE,FEMALE,0.45815275613569073,2
113,2,0,WHITE,MALE,0.3004546457057633,2
114,8,9,WHITE,MALE,0.664125044566478,2
115,1,0,MINORITY,MALE,0.17517550867215353,2
116,6,0,WHITE,MALE,0.26248231174394676,2
117,9,2,WHITE,FEMALE,0.41938234139332553,2
118,2,0,MINORITY,MALE,0.4123437063850223,2
119,6,2,WHITE,FEMALE,0.545352411757331,2
120,7,5,WHITE,MALE,0.6794259120419683,2
121,3,1,WHITE,MALE,0.4537014865140163,2
122,3,0,MINORITY,FEMALE,0.3633728793611012,2
123,9,1,WHITE,FEMALE,0.2549553638944271,2
124,7,0,WHITE,FEMALE,0.30922204444302914,2
125,3,1,WHITE,MALE,0.401649146101856,1
126,1,0,WHITE,MALE,0.2576489260149359,1
127,0,1,WHITE,FEMALE,0.5291028641364325,1
128,2,2,WHITE,FEMALE,0.3878753585443119,1
129,0,0,MINORITY,FEMALE,0.35059665493671166,1
130,1,0,MINORITY,MALE,0.3150033771403038,1
131,2,0,WHITE,FEMALE,0.43712544092524486,1
132,3,5,WHITE,FEMALE,0.7525873648550365,1
133,1,2,MINORITY,MALE,0.4672151954019426,1
134,2,1,WHITE,FEMALE,0.1905704628321987,1
135,1,7,MINORITY,MALE,0.7580803370990563,1
136,1,1,WHITE,MALE,0.3892965332975595,1
137,1,10,MINORITY,FEMALE,0.7757974087114543,1
138,1,0,WHITE,FEMALE,0.4368588431546391,1
139,0,1,WHITE,FEMALE,0.4912916576895786,1
140,1,1,WHITE,FEMALE,0.5407491784622314,1
141,1,4,WHITE,FEMALE,0.5167879986694875,1
142,1,6,MINORITY,FEMALE,0.6726510178778156,1
143,1,1,WHITE,FEMALE,0.43465720773875327,1
144,1,1,WHITE,FEMALE,0.34895560325449204,1
145,1,0,WHITE,MALE,0.30357993458309335,1
146,1,2,MINORITY,MALE,0.5674885531637132,1
147,2,4,WHITE,FEMALE,0.6697283583309545,1
148,0,1,WHITE,MALE,0.34683962050320594,1
149,1,5,MINORITY,MALE,0.6101183279743462,1
