0,5,0,MINORITY,MALE,0.47276261270921427,5
1,6,0,WHITE,MALE,0.3382582945816325,3
2,12,1,WHITE,FEMALE,0.2739355899234889,4
3,12,2,WHITE,MALE,0.5041292458777973,5
4,14,1,MINORITY,MALE,0.6361279404157992,3
5,7,0,MINORITY,FEMALE,0.4616313981774157,4
6,15,1,WHITE,FEMALE,0.43472696900724356,4
7,25,8,MINORITY,MALE,0.7222269885850097,5
8,20,3,MINORITY,MALE,0.6199642278417146,5
9,6,0,MINORITY,FEMALE,0.41755161693291676,5
10,12,3,WHITE,FEMALE,0.4941075743120168,3
11,8,1,WHITE,MALE,0.35833306298888945,5
12,12,1,WHITE,FEMALE,0.4746264130394738,2
13,23,5,WHITE,FEMALE,0.7882020431786703,4
14,17,3,WHITE,FEMALE,0.6537039982393563,3
15,16,4,WHITE,MALE,0.7614558030626578,3
16,12,1,WHITE,MALE,0.4040785585171732,3
17,8,3,WHITE,MALE,0.42527495601849297,4
18,18,5,WHITE,MALE,0.6159879447105797,4
19,4,0,WHITE,FEMALE,0.4909682268702662,5
20,19,4,WHITE,MALE,0.5341330092350657,4
21,13,1,WHITE,MALE,0.44974685366880174,3
22,6,0,WHITE,MALE,0.24316173260754886,2
23,13,8,WHITE,FEMALE,0.7622410209997024,3
24,13,2,MINORITY,MALE,0.3589912831466914,4
25,11,0,MINORITY,FEMALE,0.39221755680228043,2
26,7,0,WHITE,MALE,0.31201512347310156,2
27,10,2,MINORITY,FEMALE,0.6277897992827199,5
28,7,0,MINORITY,MALE,0.25181130806057794,2
29,13,4,WHITE,FEMALE,0.7489190447955296,3
30,12,1,MINORITY,FEMALE,0.14456197536550097,4
31,16,1,WHITE,FEMALE,0.42090209272469503,5
32,14,2,MINORITY,MALE,0.5026907802785808,3
33,10,2,WHITE,FEMALE,0.6124532234604007,4
34,4,0,WHITE,FEMALE,0.43814653749809784,3
35,6,0,WHITE,FEMALE,0.289105556402685,3
36,5,0,WHITE,FEMALE,0.26344514857545465,4
37,14,3,WHITE,MALE,0.4887234336259822,4
38,24,4,WHITE,MALE,0.5988226217651982,4
39,19,6,WHITE,MALE,0.5991826659039385,3
40,6,0,WHITE,FEMALE,0.3015871932091876,4
41,18,7,WHITE,MALE,0.6877584389525603,4
42,13,3,WHITE,MALE,0.548914715867814,3
43,20,5,MINORITY,FEMALE,0.6829109291379363,3
44,13,0,WHITE,MALE,0.43230454017314823,4
45,5,0,WHITE,MALE,0.3977935813139116,3
46,16,2,WHITE,FEMALE,0.5111879584658001,2
47,10,1,WHITE,FEMALE,0.6012699951874467,4
48,24,5,WHITE,MALE,0.7486961742824184,2
49,16,1,MINORITY,FEMALE,0.515083463087841,2
50,16,1,WHITE,MALE,0.3874366067486023,2
51,9,1,WHITE,FEMALE,0.295132974093293,5
52,10,2,WHITE,FEMALE,0.5379103083157989,4
53,23,8,WHITE,FEMALE,0.7437886101252262,3
54,12,1,WHITE,FEMALE,0.5638174001515209,4
55,12,2,WHITE,MALE,0.36484337807327033,2
56,18,3,WHITE,FEMALE,0.5224744072154844,2
57,14,3,WHITE,MALE,0.6141173945513275,2
58,17,5,WHITE,MALE,0.6183288017176893,4
59,5,1,WHITE,MALE,0.3846407002139649,4
60,13,1,WHITE,MALE,0.3914018284784766,5
61,12,2,MINORITY,MALE,0.42059443692482235,2
62,19,4,WHITE,MALE,0.5770498305874074,3
63,15,1,WHITE,FEMALE,0.30256382708320395,2
64,3,0,MINORITY,FEMALE,0.34813115391677596,2
65,17,5,WHITE,MALE,0.6248976082252896,4
66,10,2,WHITE,FEMALE,0.6132199221359874,4
67,11,1,WHITE,MALE,0.19821795743214593,2
68,6,1,MINORITY,MALE,0.43188794315885387,5
69,15,3,WHITE,MALE,0.5444099616314602,5
70,20,9,WHITE,FEMALE,0.8233044248253371,2
71,9,2,WHITE,MALE,0.26262582964964676,4
72,11,2,MINORITY,FEMALE,0.3866805876342538,2
73,17,2,WHITE,MALE,0.4435186382129199,5
74,18,2,WHITE,MALE,0.4460137147139622,3
75,27,9,WHITE,FEMALE,0.9135558933795802,2
